benchmark,outputVar,timeTaken(ms)
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_145.dqdimacs,22,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_145.dqdimacs,23,29
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_145.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,32,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_168.dqdimacs,17,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_168.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_168.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,31,34
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,32,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,33,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,34,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,35,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,17,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,18,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,27,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,14,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,30,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,32,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,33,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_251.dqdimacs,8,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_251.dqdimacs,16,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_251.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_265.dqdimacs,17,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_265.dqdimacs,25,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_265.dqdimacs,28,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_265.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_309.dqdimacs,25,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_309.dqdimacs,26,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_309.dqdimacs,27,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_309.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_314.dqdimacs,23,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_314.dqdimacs,25,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_314.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_314.dqdimacs,31,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_347.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_347.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_347.dqdimacs,25,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_355.dqdimacs,18,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_355.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_355.dqdimacs,25,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_355.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_379.dqdimacs,20,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_379.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_379.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_430.dqdimacs,11,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_430.dqdimacs,25,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_430.dqdimacs,28,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_430.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_430.dqdimacs,32,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_445.dqdimacs,17,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_445.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_445.dqdimacs,20,29
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_445.dqdimacs,22,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_445.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_478.dqdimacs,12,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_478.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_478.dqdimacs,30,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_478.dqdimacs,31,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_495.dqdimacs,27,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_495.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_495.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_507.dqdimacs,16,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_507.dqdimacs,17,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_507.dqdimacs,19,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_507.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_511.dqdimacs,11,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_511.dqdimacs,17,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_511.dqdimacs,20,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_511.dqdimacs,22,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_530.dqdimacs,6,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_530.dqdimacs,9,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_530.dqdimacs,15,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_530.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_560.dqdimacs,23,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_560.dqdimacs,24,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_560.dqdimacs,27,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_564.dqdimacs,14,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_564.dqdimacs,20,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_564.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_564.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_564.dqdimacs,27,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_579.dqdimacs,22,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_579.dqdimacs,23,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_579.dqdimacs,27,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_579.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_597.dqdimacs,16,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_597.dqdimacs,20,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_597.dqdimacs,21,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_605.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_605.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_605.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_605.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_609.dqdimacs,26,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_609.dqdimacs,28,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_609.dqdimacs,30,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_609.dqdimacs,31,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_619.dqdimacs,12,18
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_619.dqdimacs,23,17
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_619.dqdimacs,24,17
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_645.dqdimacs,2,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_645.dqdimacs,24,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_645.dqdimacs,25,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_645.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_656.dqdimacs,26,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_656.dqdimacs,27,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_656.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_694.dqdimacs,20,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_694.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_694.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_694.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_695.dqdimacs,6,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_695.dqdimacs,9,29
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_695.dqdimacs,13,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_695.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_741.dqdimacs,22,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_741.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_741.dqdimacs,25,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_751.dqdimacs,2,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_751.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_751.dqdimacs,22,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_793.dqdimacs,27,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_793.dqdimacs,28,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_793.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_793.dqdimacs,30,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_797.dqdimacs,2,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_797.dqdimacs,3,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_797.dqdimacs,6,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_797.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_803.dqdimacs,13,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_803.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_803.dqdimacs,27,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_825.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_825.dqdimacs,20,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_825.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_833.dqdimacs,32,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_833.dqdimacs,33,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_833.dqdimacs,34,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_833.dqdimacs,35,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_836.dqdimacs,24,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_836.dqdimacs,28,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_836.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_836.dqdimacs,32,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_846.dqdimacs,26,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_846.dqdimacs,27,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_846.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_854.dqdimacs,5,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_854.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_854.dqdimacs,20,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_854.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_856.dqdimacs,8,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_856.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_856.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_856.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_893.dqdimacs,2,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_893.dqdimacs,9,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_893.dqdimacs,11,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_893.dqdimacs,16,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_898.dqdimacs,11,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_898.dqdimacs,13,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_898.dqdimacs,20,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_898.dqdimacs,23,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_922.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_922.dqdimacs,19,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_922.dqdimacs,20,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_937.dqdimacs,31,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_937.dqdimacs,32,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_937.dqdimacs,33,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_937.dqdimacs,34,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_942.dqdimacs,21,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_942.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_942.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_942.dqdimacs,31,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_983.dqdimacs,28,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_983.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_983.dqdimacs,30,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_984.dqdimacs,10,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_984.dqdimacs,21,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_984.dqdimacs,23,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_984.dqdimacs,26,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_984.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_100.dqdimacs,6,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_100.dqdimacs,34,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_100.dqdimacs,35,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_100.dqdimacs,36,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_100.dqdimacs,38,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_100.dqdimacs,39,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_103.dqdimacs,2,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_103.dqdimacs,7,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_103.dqdimacs,25,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_103.dqdimacs,26,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_126.dqdimacs,15,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_126.dqdimacs,28,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_126.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_126.dqdimacs,30,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_126.dqdimacs,31,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_129.dqdimacs,5,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_129.dqdimacs,7,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_129.dqdimacs,10,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_129.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_129.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_129.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_165.dqdimacs,15,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_165.dqdimacs,16,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_165.dqdimacs,19,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_165.dqdimacs,23,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_165.dqdimacs,26,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_165.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_178.dqdimacs,31,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_178.dqdimacs,34,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_178.dqdimacs,36,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_178.dqdimacs,37,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_178.dqdimacs,38,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_178.dqdimacs,39,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_178.dqdimacs,40,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_182.dqdimacs,9,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_182.dqdimacs,14,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_182.dqdimacs,21,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_182.dqdimacs,27,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_182.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_182.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_191.dqdimacs,13,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_191.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_191.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_191.dqdimacs,32,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_191.dqdimacs,33,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_191.dqdimacs,34,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_215.dqdimacs,20,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_215.dqdimacs,22,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_215.dqdimacs,23,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_215.dqdimacs,24,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_215.dqdimacs,29,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_233.dqdimacs,23,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_233.dqdimacs,27,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_233.dqdimacs,29,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_233.dqdimacs,33,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_233.dqdimacs,34,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_233.dqdimacs,35,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_246.dqdimacs,9,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_246.dqdimacs,16,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_25.dqdimacs,2,34
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_25.dqdimacs,36,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_25.dqdimacs,37,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_25.dqdimacs,38,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_25.dqdimacs,39,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_25.dqdimacs,40,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_277.dqdimacs,6,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_277.dqdimacs,33,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_277.dqdimacs,34,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_277.dqdimacs,35,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_277.dqdimacs,36,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_277.dqdimacs,37,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_277.dqdimacs,38,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_292.dqdimacs,12,34
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_292.dqdimacs,33,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_292.dqdimacs,34,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_292.dqdimacs,35,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_292.dqdimacs,36,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_30.dqdimacs,2,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_30.dqdimacs,23,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_30.dqdimacs,24,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_30.dqdimacs,25,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_30.dqdimacs,26,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_30.dqdimacs,30,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_310.dqdimacs,37,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_310.dqdimacs,38,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_310.dqdimacs,39,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_310.dqdimacs,40,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_310.dqdimacs,41,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_310.dqdimacs,42,33
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_312.dqdimacs,30,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_312.dqdimacs,32,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_312.dqdimacs,33,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_312.dqdimacs,34,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_312.dqdimacs,35,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_312.dqdimacs,38,32
